specifically	adv.	特定地；明确地；按特性
tired	adj.	疲累的；疲乏的；厌倦的
employ	n.	雇用
holiday	n.	假日；假期；节日
vast	adj.	巨大的；广大的；非常的
household	n.	一家人；家庭；家族
resolution	n.	解析；决心；坚定
abortion	n.	流产；堕胎；失败
witness	n.	证人；目击者；证据
apart	adv.	成零碎；成距离；分别地
match	n.	比赛；火柴；对手
barely	adv.	几乎不
sector	n.	扇形；部门；部分
emphasize	v.	强调；加强语气；着重
representative	n.	代表；众议员；典型
beneath	prep.	在...下方
incident	n.	事件；事变；小事
beside	prep.	在旁边
limited	adj.	有限制的；有限的；有限责任的
proud	adj.	骄傲的；自大的；自豪的
flow	n.	流程；流动；流量
faculty	n.	才能；能力；全体教员
waste	n.	浪费；废物；损耗
merely	adv.	只
mass	n.	块；大多数；质量
experiment	n.	实验；试验；实验仪器
definitely	adv.	明确无疑地；清楚地
bomb	n.	炸弹
liberal	n.	自由主义者
enormous	adj.	巨大的；庞大的
tone	n.	音调；音质；语调
massive	adj.	大而重的；宽大的；宏伟的
engineer	n.	工程师；工兵
wheel	n.	轮子；车轮；轮
decline	n.	衰退；跌落；下降
invest	v.	投资；花费；笼罩
cable	n.	电缆；海底电报；缆
towards	prep.	向；对于；为了
expose	v.	使暴露；使曝光；揭穿
rural	adj.	乡下的；田园的；乡村风味的
narrow	n.	狭窄部分；隘路
cream	n.	乳酪；奶油；面霜
secretary	n.	秘书；书记；大臣
gate	n.	门；牌楼；大门
solid	n.	固体
noise	n.	噪音；杂音；响声
typically	adv.	代表性地；作为特色地
grass	n.	草；草原；牧场
hat	n.	帽子
unfortunately	adv.	恐怕；不幸的是
legislation	n.	立法；法律
succeed	v.	成功；继承；继续
celebrate	v.	庆祝；祝贺；举行
achievement	n.	完成；成就；功业
fishing	n.	钓鱼；鱼业
accuse	v.	指责；控告；归咎于
useful	adj.	有用的；有益的
reject	n.	被拒之人；被弃之物；不合格品
talent	n.	天才；才能；有才干的人
taste	n.	味道；品味；味觉
characteristic	n.	特性；特征；特色
milk	n.	奶；乳状物
escape	n.	逃亡；避难设备；逃跑
cast	n.	演员阵容；投掷；铸件
sentence	n.	句子；命题；宣判
unusual	adj.	不寻常的；罕见的；与众不同的
closely	adv.	接近地
convince	v.	说服；使相信
height	n.	高度；海拔；高地
physician	n.	医师；内科医师；解除痛苦者
assess	v.	估定；对...征税；评定
plenty	n.	充分；很多；丰富
virtually	adv.	事实上
addition	n.	加法；增加的人
sharp	n.	半升音调；利刃；骗子
creative	adj.	有创造力的；创作的；产生的
lower	adj.	低的；下级的；下层的
approve	v.	赞同；核准；为...提供证据
explanation	n.	解释；说明；辩解
gay	adj.	欢快的；艳丽的；快乐的
honor	n.	荣誉；头衔；信用
proper	adj.	适当的；固有的；高尚的
campus	n.	校园；大学生活
guilty	adj.	犯罪的；有过失的；自觉有错的
acquire	v.	获得；学到
technical	adj.	技术上的；专门的；工业的
compete	v.	竞争；对抗
plus	prep.	加上；加；外加
immigrant	n.	移民
weak	adj.	不牢固的；弱的；虚弱的
illegal	adj.	违法的；不合规定的
alternative	n.	两者择一；供替代的选择
column	n.	专栏；圆柱；纵队
interaction	n.	交互作用；交感
personality	n.	个性；人格；地方
curriculum	n.	课程
signal	n.	信号；暗号；近因
king	n.	国王；君主
passenger	n.	乘客；旅客
assistance	n.	协助；援助
forever	adv.	永远
regard	n.	关心；注意；尊敬
twenty	num.	二十；二十个
knock	n.	敲；敲打；敲门
lab	n.	实验室；研究室
wrap	n.	外套；围巾；包裹物
display	n.	显示；陈列；炫耀
criticism	n.	批评；评论；非难
asset	n.	资产；有益的东西
depression	n.	不景气；消沉；沮丧
spiritual	adj.	精神上的；神圣的；崇高的
musical	n.	音乐片；音乐舞台剧
prayer	n.	祈祷；恳求；祷辞
journalist	n.	新闻记者；从事新闻杂志业的人
metre	n.	公尺；格律；韵律
suspect	n.	被怀疑者；嫌疑犯
scholar	n.	学者；奖学金获得者；有文化者
warning	n.	警告；预告；预兆
climate	n.	气候；社会趋势；气候区
cheese	n.	乳酪
observation	n.	观察；注意；观测
payment	n.	付款；支付的款项；偿还
childhood	n.	孩童时期
proceeding	n.	进行；程序；行动
sir	n.	先生；阁下
permit	n.	许可证；许可；执照
definition	n.	定义；精确度；清晰度
cigarette	n.	香烟；纸烟
priority	n.	优先权；优先
bread	n.	面包；生计；食物
creation	n.	创造；创作物；发明
graduate	n.	毕业生；量杯
request	n.	请求；需要；申请书
emotion	n.	情绪；激动；强烈的情感
